timestamp,src_ip,src_port,dst_ip,dst_port,protocol,flow_duration_us,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,flow_bytes_per_sec,flow_pkts_per_sec,syn_count,fin_count,rst_count,ack_count,psh_count,avg_pkt_size,init_win_fwd,init_win_bwd,label
19/05/2024 09:21:42,192.168.1.22,12808,10.0.0.9,80,6,5449877,43,17,11180,13175,4468.91,11.01,1,1,0,8,9,742,65535,65535,BENIGN
19/05/2024 11:11:07,192.168.1.26,34490,10.0.0.4,5432,6,7029315,11,32,15004,22976,5403.09,6.12,1,1,0,27,6,799,65535,65535,BENIGN
19/05/2024 10:47:21,192.168.1.11,24166,10.0.0.5,8080,6,7749177,15,13,19440,10192,3823.89,3.61,1,1,0,16,4,1059,65535,65535,BENIGN
19/05/2024 08:00:21,203.0.113.42,15652,192.168.1.18,16050,6,385,1,0,46,0,0.0,2597.4,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 09:23:11,192.168.1.13,57428,10.0.0.17,3306,6,1316878,28,28,39200,11368,38399.91,42.52,1,1,0,26,6,530,65535,65535,BENIGN
19/05/2024 11:07:03,192.168.1.10,34089,10.0.0.9,5432,6,5175231,30,26,14100,34970,9481.7,10.82,1,1,0,7,4,466,65535,65535,BENIGN
19/05/2024 10:25:41,203.0.113.42,56606,192.168.1.15,80,6,39947,678,2,36612,455,848624.43,16972.49,678,0,0,0,0,43,1024,0,DoS
19/05/2024 11:49:09,192.168.1.25,63381,198.51.100.99,8443,6,93043896,7,3,373,242,3.2243,0.0645,1,1,0,9,5,65,65535,65535,Botnet
19/05/2024 10:21:07,192.168.1.29,52620,10.0.0.19,22,6,7739301,42,26,11466,10140,2791.72,8.79,1,1,0,24,7,577,65535,65535,BENIGN
19/05/2024 10:07:21,192.168.1.28,46139,10.0.0.16,22,6,6331035,10,18,5220,22014,4301.67,4.42,1,1,0,10,7,1153,65535,65535,BENIGN
19/05/2024 09:46:43,192.168.1.13,1410,10.0.0.18,443,6,9924872,7,7,6524,8603,1524.15,1.41,1,1,0,11,6,1005,65535,65535,BENIGN
19/05/2024 08:44:12,203.0.113.42,9161,192.168.1.15,80,6,34954,813,2,36585,82,1162957.03,23259.14,813,0,2,0,0,62,1024,0,DoS
19/05/2024 08:32:31,192.168.1.10,49921,10.0.0.3,53,6,6411494,31,32,27838,16704,6947.21,9.83,1,1,0,28,6,938,65535,65535,BENIGN
19/05/2024 09:44:16,203.0.113.42,12413,192.168.1.15,22,6,2655229,13,20,806,1740,1118.55,12.43,13,0,20,9,0,90,8192,8192,BruteForce-SSH
19/05/2024 09:50:40,192.168.1.27,38390,198.51.100.99,443,6,161108783,7,5,287,230,1.8621,0.0372,1,1,0,9,2,93,65535,65535,Botnet
19/05/2024 10:27:10,192.168.1.29,42276,10.0.0.19,3389,6,6066385,24,24,14520,31008,7504.96,7.91,1,1,0,10,9,781,65535,65535,BENIGN
19/05/2024 11:55:52,192.168.1.18,35141,10.0.0.14,53,6,5220195,45,8,37125,8256,8693.35,10.15,1,1,0,25,3,849,65535,65535,BENIGN
19/05/2024 08:22:40,192.168.1.14,58101,10.0.0.14,22,6,1355409,35,19,31255,28044,43749.89,39.84,1,1,0,49,8,865,65535,65535,BENIGN
19/05/2024 12:03:36,192.168.1.29,25788,10.0.0.4,5432,6,447555,12,3,3468,1410,10899.22,33.52,1,1,0,20,3,474,65535,65535,BENIGN
19/05/2024 08:46:16,203.0.113.42,33710,192.168.1.26,30594,6,1900,1,0,59,0,0.0,526.32,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 09:10:33,203.0.113.42,63809,192.168.1.24,45,6,976,1,0,52,0,0.0,1024.59,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 11:54:04,192.168.1.18,43607,10.0.0.13,22,6,6811882,34,8,24480,8568,4851.52,6.17,1,1,0,49,4,748,65535,65535,BENIGN
19/05/2024 08:17:43,192.168.1.13,38645,10.0.0.1,8080,6,7975173,35,31,31395,17887,6179.43,8.28,1,1,0,8,6,1163,65535,65535,BENIGN
19/05/2024 09:15:41,192.168.1.18,5209,10.0.0.17,8080,6,9774609,45,7,54720,7924,6408.85,5.32,1,1,0,37,7,256,65535,65535,BENIGN
19/05/2024 08:33:48,192.168.1.23,8572,10.0.0.10,5432,6,449914,25,13,36625,14846,114401.86,84.46,1,1,0,49,7,290,65535,65535,BENIGN
19/05/2024 09:18:21,192.168.1.22,39814,10.0.0.3,80,6,7397801,47,11,32148,8767,5530.7,7.84,1,1,0,21,7,1148,65535,65535,BENIGN
19/05/2024 09:51:42,192.168.1.17,9405,10.0.0.2,22,6,2360294,45,35,12600,48020,25683.24,33.89,1,1,0,14,2,370,65535,65535,BENIGN
19/05/2024 09:25:50,203.0.113.42,1274,192.168.1.15,80,6,29023,679,2,40740,307,1169761.91,23395.24,679,0,3,0,0,46,1024,0,DoS
19/05/2024 08:36:53,192.168.1.13,34295,198.51.100.99,8443,6,284175770,7,6,119,249,1.0557,0.0211,1,1,0,6,6,68,65535,65535,Botnet
19/05/2024 09:51:15,192.168.1.13,28196,10.0.0.8,3306,6,2001507,35,33,41335,20823,31055.6,33.97,1,1,0,42,4,862,65535,65535,BENIGN
19/05/2024 10:34:40,192.168.1.11,61167,10.0.0.4,3306,6,7344164,44,20,38984,15060,7358.77,8.71,1,1,0,22,3,461,65535,65535,BENIGN
19/05/2024 08:34:57,192.168.1.24,50823,10.0.0.19,3389,6,9570600,46,23,68264,19481,9168.18,7.21,1,1,0,14,9,269,65535,65535,BENIGN
19/05/2024 09:59:02,192.168.1.18,31914,198.51.100.99,8443,6,152099255,4,3,355,188,1.9724,0.0394,1,1,0,5,5,104,65535,65535,Botnet
19/05/2024 08:42:11,203.0.113.42,52044,192.168.1.15,80,6,43281,1250,2,65000,486,1444051.66,28881.03,1250,0,0,0,0,59,1024,0,DoS
19/05/2024 08:07:31,192.168.1.13,36258,10.0.0.3,53,6,8587336,21,11,19194,3740,2670.68,3.73,1,1,0,20,7,491,65535,65535,BENIGN
19/05/2024 11:23:46,192.168.1.29,43822,10.0.0.10,22,6,109108,8,33,6072,46992,486343.81,375.77,1,1,0,21,8,559,65535,65535,BENIGN
19/05/2024 08:48:51,192.168.1.15,12373,203.0.113.42,80,6,45777551,2408,4,3371647,759,73669.43,52.69,1,1,0,2408,1204,1400,65535,65535,Infiltration
19/05/2024 09:42:38,192.168.1.14,34047,10.0.0.6,3306,6,2036178,27,38,31941,52934,41683.49,31.92,1,1,0,41,8,890,65535,65535,BENIGN
19/05/2024 11:43:50,192.168.1.16,61063,10.0.0.5,53,6,170138,5,35,4830,42210,276481.44,235.1,1,1,0,30,8,1162,65535,65535,BENIGN
19/05/2024 08:43:07,192.168.1.13,52932,10.0.0.7,22,6,4071774,36,4,33804,5336,9612.52,9.82,1,1,0,41,7,678,65535,65535,BENIGN
19/05/2024 11:06:39,192.168.1.13,37527,198.51.100.99,443,6,73988872,4,3,341,170,4.0547,0.0811,1,1,0,8,6,105,65535,65535,Botnet
19/05/2024 08:36:21,192.168.1.12,7217,10.0.0.11,5432,6,4867195,21,12,18522,4392,4707.85,6.78,1,1,0,42,4,1138,65535,65535,BENIGN
19/05/2024 08:44:20,192.168.1.15,62687,203.0.113.42,53,6,29062159,829,3,1161524,456,39982.58,28.63,1,1,0,829,414,1400,65535,65535,Infiltration
19/05/2024 08:01:20,192.168.1.12,36029,10.0.0.6,53,6,2841438,34,27,25568,36180,21731.25,21.47,1,1,0,19,7,1063,65535,65535,BENIGN
19/05/2024 11:16:26,192.168.1.22,44289,10.0.0.2,22,6,9739471,8,36,6440,38088,4571.91,4.52,1,1,0,30,10,1094,65535,65535,BENIGN
19/05/2024 10:07:46,192.168.1.11,43266,10.0.0.12,22,6,9098515,11,11,13189,7436,2266.85,2.42,1,1,0,25,10,1007,65535,65535,BENIGN
19/05/2024 08:18:51,203.0.113.42,14853,192.168.1.16,40994,6,641,1,0,45,0,0.0,1560.06,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 11:57:05,192.168.1.19,8047,10.0.0.12,80,6,5967356,16,28,14816,6104,3505.74,7.37,1,1,0,11,8,703,65535,65535,BENIGN
19/05/2024 11:34:26,192.168.1.18,13517,198.51.100.99,8443,6,222144152,3,6,233,82,1.3505,0.027,1,1,0,10,4,78,65535,65535,Botnet
19/05/2024 09:00:27,192.168.1.29,64523,10.0.0.13,3306,6,597036,45,20,50490,24080,124900.34,108.87,1,1,0,19,7,766,65535,65535,BENIGN
19/05/2024 08:37:13,192.168.1.15,55507,10.0.0.6,22,6,7442941,7,29,6622,19894,3562.57,4.84,1,1,0,33,6,970,65535,65535,BENIGN
19/05/2024 11:29:21,192.168.1.23,23281,10.0.0.4,80,6,7718143,38,24,53314,14256,8754.7,8.03,1,1,0,11,3,212,65535,65535,BENIGN
19/05/2024 08:59:01,192.168.1.10,6442,10.0.0.6,3389,6,7379795,46,24,62468,9480,9749.32,9.49,1,1,0,38,2,435,65535,65535,BENIGN
19/05/2024 08:55:54,192.168.1.14,16939,10.0.0.13,8080,6,3511424,26,8,29146,7672,10485.2,9.68,1,1,0,10,10,941,65535,65535,BENIGN
19/05/2024 11:59:29,192.168.1.25,24851,198.51.100.99,80,6,141700128,2,2,106,254,2.1171,0.0423,1,1,0,8,3,81,65535,65535,Botnet
19/05/2024 10:12:41,192.168.1.11,27185,10.0.0.18,8080,6,1527388,30,35,32670,16345,32090.73,42.56,1,1,0,13,9,772,65535,65535,BENIGN
19/05/2024 08:34:02,192.168.1.17,39616,10.0.0.14,5432,6,8890632,10,28,8350,25060,3757.89,4.27,1,1,0,19,7,997,65535,65535,BENIGN
19/05/2024 12:15:40,192.168.1.26,42406,10.0.0.4,5432,6,4465936,40,13,34400,8021,9498.79,11.87,1,1,0,10,3,226,65535,65535,BENIGN
19/05/2024 11:24:13,192.168.1.28,19460,10.0.0.17,80,6,2808116,39,39,13377,31785,16082.67,27.78,1,1,0,10,8,915,65535,65535,BENIGN
19/05/2024 08:46:42,192.168.1.24,19355,10.0.0.18,443,6,2258613,11,28,10604,25032,15777.82,17.27,1,1,0,40,7,973,65535,65535,BENIGN
19/05/2024 08:10:49,203.0.113.42,44600,192.168.1.15,22,6,2090250,15,17,1275,1615,1377.83,15.31,15,0,17,5,0,90,8192,8192,BruteForce-SSH
19/05/2024 11:04:36,203.0.113.42,21048,192.168.1.15,22,6,1815844,28,10,1876,700,1883.42,20.93,28,0,10,8,0,90,8192,8192,BruteForce-SSH
19/05/2024 08:27:26,192.168.1.17,7535,10.0.0.12,3306,6,9234621,46,25,14904,25375,4361.74,7.69,1,1,0,22,5,1191,65535,65535,BENIGN
19/05/2024 10:36:45,192.168.1.29,60832,10.0.0.4,3389,6,4445236,11,5,3839,1720,1250.55,3.6,1,1,0,41,6,995,65535,65535,BENIGN
19/05/2024 08:14:34,192.168.1.25,50112,10.0.0.1,80,6,5971360,19,7,5358,1841,1205.59,4.35,1,1,0,20,5,1059,65535,65535,BENIGN
19/05/2024 09:47:05,192.168.1.15,6693,203.0.113.42,80,6,39371949,2642,2,3699528,604,93978.89,67.15,1,1,0,2642,1321,1400,65535,65535,Infiltration
19/05/2024 09:56:37,192.168.1.17,53463,10.0.0.8,3306,6,7019359,27,36,35019,7884,6112.1,8.98,1,1,0,49,6,454,65535,65535,BENIGN
19/05/2024 11:19:51,192.168.1.14,57599,10.0.0.17,443,6,3667549,34,33,9044,17193,7153.82,18.27,1,1,0,40,7,1143,65535,65535,BENIGN
19/05/2024 12:17:27,192.168.1.25,1352,10.0.0.18,22,6,8853488,21,10,12474,14410,3036.54,3.5,1,1,0,6,10,223,65535,65535,BENIGN
19/05/2024 08:06:14,192.168.1.16,15291,10.0.0.10,80,6,9817032,39,6,32838,1902,3538.75,4.58,1,1,0,8,9,714,65535,65535,BENIGN
19/05/2024 10:05:07,192.168.1.22,11724,10.0.0.8,5432,6,6447794,19,19,6878,20216,4202.06,5.89,1,1,0,45,5,729,65535,65535,BENIGN
19/05/2024 10:23:42,203.0.113.42,26979,192.168.1.20,22372,6,1583,1,0,76,0,0.0,631.71,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 10:20:45,192.168.1.28,22723,10.0.0.10,443,6,922609,11,29,6215,15370,23395.61,43.36,1,1,0,48,6,825,65535,65535,BENIGN
19/05/2024 10:44:06,203.0.113.42,52788,192.168.1.22,12121,6,1884,1,0,63,0,0.0,530.79,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 11:04:11,192.168.1.15,28704,203.0.113.42,443,6,20760459,1920,2,2689175,718,129568.09,92.58,1,1,0,1920,960,1400,65535,65535,Infiltration
19/05/2024 11:59:52,192.168.1.13,62746,10.0.0.3,3306,6,5157934,35,15,45220,7710,10261.86,9.69,1,1,0,7,4,396,65535,65535,BENIGN
19/05/2024 09:29:19,192.168.1.20,48786,10.0.0.9,5432,6,1597984,17,31,10744,32023,26763.1,30.04,1,1,0,36,10,1088,65535,65535,BENIGN
19/05/2024 08:13:24,192.168.1.11,55608,10.0.0.7,5432,6,6634336,42,4,57918,3916,9320.3,6.93,1,1,0,35,2,1165,65535,65535,BENIGN
19/05/2024 10:14:02,192.168.1.18,57665,10.0.0.12,443,6,420081,23,27,15479,26433,99771.23,119.02,1,1,0,37,3,1125,65535,65535,BENIGN
19/05/2024 10:15:58,203.0.113.42,50991,192.168.1.15,22,6,1619302,29,15,2842,1110,2445.5,27.17,29,0,15,8,0,90,8192,8192,BruteForce-SSH
19/05/2024 11:59:01,192.168.1.14,2181,10.0.0.14,53,6,1625643,8,27,8272,34425,26264.68,21.53,1,1,0,24,5,427,65535,65535,BENIGN
19/05/2024 11:26:04,192.168.1.13,38320,10.0.0.9,3389,6,2960131,40,15,54320,21510,25617.11,18.58,1,1,0,41,4,266,65535,65535,BENIGN
19/05/2024 09:07:51,192.168.1.21,32783,10.0.0.1,22,6,3373712,29,38,35815,46094,24278.6,19.86,1,1,0,31,9,625,65535,65535,BENIGN
19/05/2024 11:35:50,192.168.1.28,21049,10.0.0.5,80,6,8485256,47,25,42065,16525,6904.92,8.49,1,1,0,31,8,902,65535,65535,BENIGN
19/05/2024 11:08:08,192.168.1.24,13405,10.0.0.2,22,6,1015485,19,14,5187,16282,21141.62,32.5,1,1,0,21,4,922,65535,65535,BENIGN
19/05/2024 11:01:08,192.168.1.23,21907,10.0.0.14,443,6,3515137,31,20,24397,10560,9944.7,14.51,1,1,0,21,5,615,65535,65535,BENIGN
19/05/2024 11:39:23,192.168.1.17,10215,10.0.0.15,3389,6,4783223,15,13,3540,18759,4661.92,5.85,1,1,0,11,4,501,65535,65535,BENIGN
19/05/2024 10:16:41,192.168.1.22,32078,10.0.0.16,22,6,2847879,17,17,4522,17612,7772.1,11.94,1,1,0,5,6,1173,65535,65535,BENIGN
19/05/2024 09:58:12,192.168.1.18,15579,10.0.0.13,22,6,1008455,38,30,44802,39210,83307.63,67.43,1,1,0,7,10,555,65535,65535,BENIGN
19/05/2024 08:04:19,192.168.1.17,60361,10.0.0.3,80,6,5643670,9,35,6183,26950,5870.83,7.8,1,1,0,47,9,419,65535,65535,BENIGN
19/05/2024 11:09:14,192.168.1.25,42203,10.0.0.15,8080,6,197397,26,5,38324,5635,222693.35,157.04,1,1,0,25,4,416,65535,65535,BENIGN
19/05/2024 10:08:31,192.168.1.15,43026,203.0.113.42,80,6,17413122,933,2,1307456,735,75126.73,53.7,1,1,0,933,466,1400,65535,65535,Infiltration
19/05/2024 10:30:35,192.168.1.28,3216,10.0.0.12,80,6,9631968,35,26,15085,36088,5312.83,6.33,1,1,0,35,3,345,65535,65535,BENIGN
19/05/2024 09:54:17,192.168.1.18,38880,10.0.0.10,3306,6,6779508,13,10,8710,11140,2927.94,3.39,1,1,0,49,4,302,65535,65535,BENIGN
19/05/2024 09:37:54,192.168.1.16,22690,10.0.0.16,53,6,145936,5,8,2130,11000,89970.95,89.08,1,1,0,47,9,352,65535,65535,BENIGN
19/05/2024 08:20:46,192.168.1.19,58751,10.0.0.15,3389,6,2137191,6,18,3144,15048,8512.11,11.23,1,1,0,40,2,765,65535,65535,BENIGN
19/05/2024 08:15:52,192.168.1.24,29564,10.0.0.5,22,6,8853457,46,20,67206,26040,10532.16,7.45,1,1,0,35,9,646,65535,65535,BENIGN
19/05/2024 10:50:06,192.168.1.24,11758,10.0.0.10,5432,6,7049018,13,40,18512,15040,4759.81,7.52,1,1,0,14,5,510,65535,65535,BENIGN
19/05/2024 09:09:47,192.168.1.21,53169,10.0.0.3,5432,6,3754579,32,16,38816,11984,13530.15,12.78,1,1,0,25,6,545,65535,65535,BENIGN
19/05/2024 09:13:58,203.0.113.42,18206,192.168.1.15,80,6,15138,581,0,30212,259,1919011.76,38380.24,581,0,2,0,0,60,1024,0,DoS
19/05/2024 09:36:35,192.168.1.14,60097,10.0.0.11,3389,6,6127229,17,13,17442,3107,3353.72,4.9,1,1,0,19,5,944,65535,65535,BENIGN
19/05/2024 09:34:40,192.168.1.20,38340,10.0.0.14,3389,6,2502902,25,14,9125,16772,10346.79,15.58,1,1,0,26,4,520,65535,65535,BENIGN
19/05/2024 10:01:00,192.168.1.29,38828,10.0.0.7,22,6,4874942,27,23,33615,27554,12547.64,10.26,1,1,0,33,3,590,65535,65535,BENIGN
19/05/2024 09:11:55,192.168.1.13,25112,10.0.0.11,8080,6,2400647,29,11,14268,3740,7501.31,16.66,1,1,0,38,2,824,65535,65535,BENIGN
19/05/2024 08:02:34,203.0.113.42,63512,192.168.1.15,35349,6,1694,1,0,73,0,0.0,590.32,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 08:46:32,203.0.113.42,62970,192.168.1.15,80,6,26771,1535,3,72145,110,2866908.22,57338.16,1535,0,2,0,0,41,1024,0,DoS
19/05/2024 09:37:57,192.168.1.12,60319,10.0.0.4,8080,6,3978226,34,21,25160,24150,12394.97,13.83,1,1,0,8,3,1032,65535,65535,BENIGN
19/05/2024 11:51:22,192.168.1.21,26652,10.0.0.13,443,6,8955760,23,21,13777,27762,4638.24,4.91,1,1,0,30,3,334,65535,65535,BENIGN
19/05/2024 10:43:17,192.168.1.23,3649,10.0.0.2,3389,6,8559346,7,30,9009,30210,4582.01,4.32,1,1,0,35,3,663,65535,65535,BENIGN
19/05/2024 08:56:55,192.168.1.16,60997,10.0.0.13,53,6,9362353,25,21,24475,24234,5202.65,4.91,1,1,0,39,7,515,65535,65535,BENIGN
19/05/2024 10:32:08,192.168.1.18,42265,10.0.0.2,3389,6,9799597,15,39,4575,31083,3638.72,5.51,1,1,0,44,2,493,65535,65535,BENIGN
19/05/2024 12:10:37,192.168.1.25,24844,10.0.0.2,8080,6,6826643,31,11,34162,10461,6536.59,6.15,1,1,0,37,7,582,65535,65535,BENIGN
19/05/2024 10:53:16,192.168.1.18,5365,10.0.0.2,8080,6,272342,11,10,15752,6200,80604.53,77.11,1,1,0,42,5,389,65535,65535,BENIGN
19/05/2024 10:25:06,192.168.1.26,13489,10.0.0.5,3306,6,8211313,38,22,33060,10846,5347.01,7.31,1,1,0,11,10,892,65535,65535,BENIGN
19/05/2024 10:35:04,203.0.113.42,7426,192.168.1.15,80,6,35423,712,5,38448,179,1004996.75,20099.94,712,0,1,0,0,63,1024,0,DoS
19/05/2024 10:48:39,192.168.1.20,32082,10.0.0.10,8080,6,9725551,47,12,63779,13260,7921.3,6.07,1,1,0,26,3,949,65535,65535,BENIGN
19/05/2024 08:45:22,192.168.1.10,59285,10.0.0.16,8080,6,5168298,35,18,36085,14562,9799.55,10.25,1,1,0,34,3,905,65535,65535,BENIGN
19/05/2024 10:55:25,203.0.113.42,50281,192.168.1.12,43325,6,1164,1,0,71,0,0.0,859.11,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 10:58:09,192.168.1.15,23148,203.0.113.42,443,6,11322849,2311,5,3235666,238,285785.32,204.54,1,1,0,2311,1155,1400,65535,65535,Infiltration
19/05/2024 10:35:44,192.168.1.13,17626,10.0.0.6,8080,6,7934214,47,7,53016,5362,7357.75,6.81,1,1,0,32,7,463,65535,65535,BENIGN
19/05/2024 11:49:35,192.168.1.17,51246,10.0.0.19,443,6,5858373,29,27,39150,29538,11724.76,9.56,1,1,0,19,5,465,65535,65535,BENIGN
19/05/2024 09:44:13,192.168.1.24,60759,10.0.0.8,3306,6,9971467,39,15,23244,12030,3537.49,5.42,1,1,0,33,4,899,65535,65535,BENIGN
19/05/2024 08:42:06,203.0.113.42,52228,192.168.1.29,44440,6,997,1,0,42,0,0.0,1003.01,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 09:03:00,192.168.1.22,24945,198.51.100.99,443,6,211357469,3,6,379,126,1.4194,0.0284,1,1,0,9,6,61,65535,65535,Botnet
19/05/2024 10:48:55,192.168.1.14,8683,10.0.0.18,8080,6,516001,30,17,33390,15827,95381.6,91.09,1,1,0,10,7,256,65535,65535,BENIGN
19/05/2024 11:52:16,203.0.113.42,23207,192.168.1.26,42605,6,1315,1,0,67,0,0.0,760.46,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 10:56:46,192.168.1.25,38304,10.0.0.4,3389,6,9390952,48,37,65808,42994,11585.83,9.05,1,1,0,35,10,1074,65535,65535,BENIGN
19/05/2024 09:39:47,192.168.1.15,45345,203.0.113.42,53,6,35828632,1247,2,1747003,771,48781.49,34.86,1,1,0,1247,623,1400,65535,65535,Infiltration
19/05/2024 09:48:39,192.168.1.29,46470,10.0.0.10,22,6,9588388,41,26,34727,28002,6542.18,6.99,1,1,0,15,2,520,65535,65535,BENIGN
19/05/2024 08:18:57,203.0.113.42,37199,192.168.1.15,22,6,814844,15,8,1290,704,2540.36,28.23,15,0,8,14,0,90,8192,8192,BruteForce-SSH
19/05/2024 08:28:59,203.0.113.42,30402,192.168.1.12,31212,6,1693,1,0,63,0,0.0,590.67,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 10:39:19,203.0.113.42,54597,192.168.1.15,80,6,7968,733,3,43247,409,4599648.59,91992.97,733,0,1,0,0,42,1024,0,DoS
19/05/2024 12:08:58,192.168.1.15,37179,203.0.113.42,443,6,52841557,551,4,771512,446,14608.92,10.5,1,1,0,551,275,1400,65535,65535,Infiltration
19/05/2024 09:43:04,203.0.113.42,50188,192.168.1.15,22,6,1175011,19,16,1311,1808,2680.83,29.79,19,0,16,5,0,90,8192,8192,BruteForce-SSH
19/05/2024 08:26:23,192.168.1.28,54921,10.0.0.13,3306,6,1917745,48,17,55920,4267,31384.26,33.89,1,1,0,44,10,535,65535,65535,BENIGN
19/05/2024 08:29:16,192.168.1.24,15543,10.0.0.17,80,6,8848499,24,32,6312,10368,1885.07,6.33,1,1,0,35,8,636,65535,65535,BENIGN
19/05/2024 09:49:22,192.168.1.29,50648,10.0.0.6,22,6,7586336,15,14,20385,19012,5193.15,3.82,1,1,0,47,4,953,65535,65535,BENIGN
19/05/2024 10:18:54,203.0.113.42,43529,192.168.1.20,45333,6,1957,1,0,50,0,0.0,510.99,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 10:01:20,192.168.1.14,57926,198.51.100.99,443,6,231954559,8,4,315,241,1.2934,0.0259,1,1,0,8,6,85,65535,65535,Botnet
19/05/2024 09:48:11,192.168.1.16,12909,10.0.0.4,80,6,9308193,34,38,11866,30210,4520.32,7.74,1,1,0,47,3,456,65535,65535,BENIGN
19/05/2024 08:23:07,203.0.113.42,42557,192.168.1.13,49832,6,1541,1,0,46,0,0.0,648.93,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 12:01:12,203.0.113.42,1259,192.168.1.15,22,6,1171101,28,14,2716,1456,3227.73,35.86,28,0,14,5,0,90,8192,8192,BruteForce-SSH
19/05/2024 08:22:10,192.168.1.14,64254,10.0.0.16,80,6,2218060,37,40,32523,16200,21966.49,34.72,1,1,0,33,3,738,65535,65535,BENIGN
19/05/2024 09:28:46,192.168.1.15,27433,10.0.0.9,22,6,6839741,7,28,6146,19208,3706.87,5.12,1,1,0,8,9,1142,65535,65535,BENIGN
19/05/2024 12:15:15,192.168.1.26,22984,10.0.0.11,22,6,9699712,32,18,42816,18018,6271.73,5.15,1,1,0,17,8,1048,65535,65535,BENIGN
19/05/2024 11:59:12,192.168.1.11,29012,10.0.0.17,80,6,5205138,12,20,11328,15480,5150.3,6.15,1,1,0,27,8,452,65535,65535,BENIGN
19/05/2024 12:01:44,192.168.1.29,22294,10.0.0.12,443,6,9315306,21,11,21756,15972,4050.11,3.44,1,1,0,23,7,258,65535,65535,BENIGN
19/05/2024 10:40:32,203.0.113.42,7294,192.168.1.26,64016,6,1367,1,0,63,0,0.0,731.53,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 10:38:02,192.168.1.19,12598,10.0.0.7,80,6,6545196,47,15,38164,14970,8118.02,9.47,1,1,0,11,7,698,65535,65535,BENIGN
19/05/2024 10:41:54,192.168.1.15,25500,10.0.0.13,22,6,7779606,17,25,12784,15350,3616.38,5.4,1,1,0,26,4,232,65535,65535,BENIGN
19/05/2024 08:23:48,203.0.113.42,24516,192.168.1.15,80,6,25565,1382,1,64954,271,2702914.14,54058.28,1382,0,3,0,0,58,1024,0,DoS
19/05/2024 08:02:27,192.168.1.24,63533,10.0.0.1,8080,6,8498441,16,35,6672,51800,6880.32,6.0,1,1,0,24,10,823,65535,65535,BENIGN
19/05/2024 09:44:36,192.168.1.29,33172,10.0.0.10,3306,6,1322736,50,23,63800,14950,59535.69,55.19,1,1,0,16,10,269,65535,65535,BENIGN
19/05/2024 10:21:36,192.168.1.12,56291,10.0.0.14,443,6,5012917,35,11,15715,8382,4806.98,9.18,1,1,0,26,10,623,65535,65535,BENIGN
19/05/2024 08:11:15,192.168.1.15,19622,10.0.0.3,3306,6,1666777,20,22,13200,13354,15931.35,25.2,1,1,0,14,2,247,65535,65535,BENIGN
19/05/2024 08:10:59,192.168.1.23,52519,198.51.100.99,8443,6,222849474,7,4,338,193,1.3462,0.0269,1,1,0,7,3,92,65535,65535,Botnet
19/05/2024 09:26:35,192.168.1.17,38002,10.0.0.9,80,6,2635551,49,9,18375,8136,10059.0,22.01,1,1,0,39,8,1194,65535,65535,BENIGN
19/05/2024 08:42:29,192.168.1.16,46504,10.0.0.10,3389,6,3458435,12,11,4212,12375,4796.1,6.65,1,1,0,16,9,289,65535,65535,BENIGN
19/05/2024 10:11:58,192.168.1.28,6167,10.0.0.13,80,6,5710127,27,30,28431,13380,7322.25,9.98,1,1,0,19,2,849,65535,65535,BENIGN
19/05/2024 11:50:12,192.168.1.14,44523,10.0.0.17,53,6,1888215,30,3,39060,3429,22502.2,17.48,1,1,0,25,4,1035,65535,65535,BENIGN
19/05/2024 10:39:00,192.168.1.11,46984,10.0.0.8,22,6,341008,16,6,13264,2394,45916.81,64.51,1,1,0,34,4,1055,65535,65535,BENIGN
19/05/2024 11:19:35,192.168.1.28,42735,10.0.0.16,5432,6,7483316,49,34,51597,18122,9316.59,11.09,1,1,0,14,10,330,65535,65535,BENIGN
19/05/2024 08:25:06,192.168.1.11,52706,10.0.0.10,3389,6,659763,42,26,19698,9984,44988.88,103.07,1,1,0,23,7,965,65535,65535,BENIGN
19/05/2024 09:51:59,192.168.1.29,53099,10.0.0.5,22,6,8669884,21,13,18921,14664,3873.75,3.92,1,1,0,43,3,435,65535,65535,BENIGN
19/05/2024 08:45:44,203.0.113.42,57435,192.168.1.20,48117,6,807,1,0,65,0,0.0,1239.16,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 09:56:58,192.168.1.28,13002,10.0.0.9,53,6,8471819,17,18,11815,13374,2973.27,4.13,1,1,0,18,5,407,65535,65535,BENIGN
